Index,Date,URL
19108,2025154_2023-09-12_05:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_051700_LBA_OUTER_S0.fits
19109,2025154_2023-09-12_03:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_031700_LBA_OUTER_S0.fits
19110,2025154_2023-09-11_21:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_214700_LBA_OUTER_S0.fits
19111,2025154_2023-09-11_16:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_164700_LBA_OUTER_S0.fits
19112,2025154_2023-09-11_23:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_233200_LBA_OUTER_S0.fits
19113,2025154_2023-09-12_00:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_000200_LBA_OUTER_S0.fits
19114,2025154_2023-09-12_01:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_014700_LBA_OUTER_S0.fits
19115,2025154_2023-09-11_23:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_231700_LBA_OUTER_S0.fits
19116,2025154_2023-09-12_05:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_053200_LBA_OUTER_S0.fits
19117,2025154_2023-09-11_18:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_181700_LBA_OUTER_S0.fits
19118,2025154_2023-09-12_03:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_033200_LBA_OUTER_S0.fits
19119,2025154_2023-09-12_04:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_041700_LBA_OUTER_S0.fits
19120,2025154_2023-09-11_19:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_193200_LBA_OUTER_S0.fits
19121,2025154_2023-09-11_21:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_210200_LBA_OUTER_S0.fits
19122,2025154_2023-09-11_17:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_174700_LBA_OUTER_S0.fits
19123,2025154_2023-09-11_20:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_204700_LBA_OUTER_S0.fits
19124,2025154_2023-09-12_02:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_021700_LBA_OUTER_S0.fits
19125,2025154_2023-09-11_22:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_223200_LBA_OUTER_S0.fits
19126,2025154_2023-09-12_05:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_050200_LBA_OUTER_S0.fits
19127,2025154_2023-09-11_17:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_171700_LBA_OUTER_S0.fits
19128,2025154_2023-09-11_20:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_201700_LBA_OUTER_S0.fits
19129,2025154_2023-09-12_02:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_024700_LBA_OUTER_S0.fits
19130,2025154_2023-09-12_04:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_044700_LBA_OUTER_S0.fits
19131,2025154_2023-09-12_03:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_030200_LBA_OUTER_S0.fits
19132,2025154_2023-09-12_00:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_003200_LBA_OUTER_S0.fits
19133,2025154_2023-09-12_01:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_011700_LBA_OUTER_S0.fits
19134,2025154_2023-09-11_23:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_234700_LBA_OUTER_S0.fits
19135,2025154_2023-09-11_22:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_220200_LBA_OUTER_S0.fits
19136,2025154_2023-09-11_21:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_213200_LBA_OUTER_S0.fits
19137,2025154_2023-09-11_19:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_190200_LBA_OUTER_S0.fits
19138,2025154_2023-09-11_18:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_184700_LBA_OUTER_S0.fits
19139,2025154_2023-09-12_03:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_034700_LBA_OUTER_S0.fits
19140,2025154_2023-09-11_21:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_211700_LBA_OUTER_S0.fits
19141,2025154_2023-09-12_04:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_040200_LBA_OUTER_S0.fits
19142,2025154_2023-09-12_02:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_020200_LBA_OUTER_S0.fits
19143,2025154_2023-09-12_05:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_054700_LBA_OUTER_S0.fits
19144,2025154_2023-09-12_01:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_013200_LBA_OUTER_S0.fits
19145,2025154_2023-09-11_22:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_224700_LBA_OUTER_S0.fits
19146,2025154_2023-09-12_00:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230912_001700_LBA_OUTER_S0.fits
19147,2025154_2023-09-11_23:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_230200_LBA_OUTER_S0.fits
19148,2025154_2023-09-11_18:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_180200_LBA_OUTER_S0.fits
19149,2025154_2023-09-11_17:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_173200_LBA_OUTER_S0.fits
19150,2025154_2023-09-11_20:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_203200_LBA_OUTER_S0.fits
19151,2025154_2023-09-11_19:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4826/2025154/dynamic_spectra/LOFAR_20230911_194700_LBA_OUTER_S0.fits
19152,2025148_2023-09-10_16:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_164900_LBA_OUTER_S0.fits
19153,2025148_2023-09-10_21:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_214900_LBA_OUTER_S0.fits
19154,2025148_2023-09-11_00:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_003400_LBA_OUTER_S0.fits
19155,2025148_2023-09-11_05:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_051900_LBA_OUTER_S0.fits
19156,2025148_2023-09-11_05:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_050400_LBA_OUTER_S0.fits
19157,2025148_2023-09-11_03:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_030400_LBA_OUTER_S0.fits
19158,2025148_2023-09-11_03:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_031900_LBA_OUTER_S0.fits
19159,2025148_2023-09-10_22:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_220400_LBA_OUTER_S0.fits
19160,2025148_2023-09-10_22:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_221900_LBA_OUTER_S0.fits
19161,2025148_2023-09-11_00:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_004900_LBA_OUTER_S0.fits
19162,2025148_2023-09-10_21:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_213400_LBA_OUTER_S0.fits
19163,2025148_2023-09-10_19:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_190400_LBA_OUTER_S0.fits
19164,2025148_2023-09-10_19:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_191900_LBA_OUTER_S0.fits
19165,2025148_2023-09-11_01:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_013400_LBA_OUTER_S0.fits
19166,2025148_2023-09-10_20:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_204900_LBA_OUTER_S0.fits
19167,2025148_2023-09-10_17:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_174900_LBA_OUTER_S0.fits
19168,2025148_2023-09-11_04:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_040400_LBA_OUTER_S0.fits
19169,2025148_2023-09-11_04:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_041900_LBA_OUTER_S0.fits
19170,2025148_2023-09-11_02:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_021900_LBA_OUTER_S0.fits
19171,2025148_2023-09-11_02:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_020400_LBA_OUTER_S0.fits
19172,2025148_2023-09-10_23:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_231900_LBA_OUTER_S0.fits
19173,2025148_2023-09-10_23:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_230400_LBA_OUTER_S0.fits
19174,2025148_2023-09-10_18:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_181900_LBA_OUTER_S0.fits
19175,2025148_2023-09-10_18:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_180400_LBA_OUTER_S0.fits
19176,2025148_2023-09-10_17:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_173400_LBA_OUTER_S0.fits
19177,2025148_2023-09-10_20:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_203400_LBA_OUTER_S0.fits
19178,2025148_2023-09-11_01:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_014900_LBA_OUTER_S0.fits
19179,2025148_2023-09-11_04:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_043400_LBA_OUTER_S0.fits
19180,2025148_2023-09-10_23:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_234900_LBA_OUTER_S0.fits
19181,2025148_2023-09-11_02:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_023400_LBA_OUTER_S0.fits
19182,2025148_2023-09-10_18:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_184900_LBA_OUTER_S0.fits
19183,2025148_2023-09-11_01:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_010400_LBA_OUTER_S0.fits
19184,2025148_2023-09-11_01:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_011900_LBA_OUTER_S0.fits
19185,2025148_2023-09-10_20:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_200400_LBA_OUTER_S0.fits
19186,2025148_2023-09-10_20:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_201900_LBA_OUTER_S0.fits
19187,2025148_2023-09-10_17:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_170400_LBA_OUTER_S0.fits
19188,2025148_2023-09-10_17:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_171900_LBA_OUTER_S0.fits
19189,2025148_2023-09-10_18:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_183400_LBA_OUTER_S0.fits
19190,2025148_2023-09-11_02:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_024900_LBA_OUTER_S0.fits
19191,2025148_2023-09-10_23:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_233400_LBA_OUTER_S0.fits
19192,2025148_2023-09-11_04:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_044900_LBA_OUTER_S0.fits
19193,2025148_2023-09-11_05:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_053400_LBA_OUTER_S0.fits
19194,2025148_2023-09-11_03:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_033400_LBA_OUTER_S0.fits
19195,2025148_2023-09-10_22:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_224900_LBA_OUTER_S0.fits
19196,2025148_2023-09-11_00:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_001900_LBA_OUTER_S0.fits
19197,2025148_2023-09-11_00:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_000400_LBA_OUTER_S0.fits
19198,2025148_2023-09-10_19:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_194900_LBA_OUTER_S0.fits
19199,2025148_2023-09-10_19:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_193400_LBA_OUTER_S0.fits
19200,2025148_2023-09-10_21:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_211900_LBA_OUTER_S0.fits
19201,2025148_2023-09-10_21:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_210400_LBA_OUTER_S0.fits
19202,2025148_2023-09-10_22:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230910_223400_LBA_OUTER_S0.fits
19203,2025148_2023-09-11_03:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_034900_LBA_OUTER_S0.fits
19204,2025148_2023-09-11_05:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4823/2025148/dynamic_spectra/LOFAR_20230911_054900_LBA_OUTER_S0.fits
19205,2025151_2023-09-11_12:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_121200_LBA_OUTER_S0.fits
19206,2025151_2023-09-11_15:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_155700_LBA_OUTER_S0.fits
19207,2025151_2023-09-11_13:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_135700_LBA_OUTER_S0.fits
19208,2025151_2023-09-11_14:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_141200_LBA_OUTER_S0.fits
19209,2025151_2023-09-11_08:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_082700_LBA_OUTER_S0.fits
19210,2025151_2023-09-11_07:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_074200_LBA_OUTER_S0.fits
19211,2025151_2023-09-11_09:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_095700_LBA_OUTER_S0.fits
19212,2025151_2023-09-11_11:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_114200_LBA_OUTER_S0.fits
19213,2025151_2023-09-11_08:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_081200_LBA_OUTER_S0.fits
19214,2025151_2023-09-11_14:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_142700_LBA_OUTER_S0.fits
19215,2025151_2023-09-11_12:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_122700_LBA_OUTER_S0.fits
19216,2025151_2023-09-11_14:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_145700_LBA_OUTER_S0.fits
19217,2025151_2023-09-11_13:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_131200_LBA_OUTER_S0.fits
19218,2025151_2023-09-11_15:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_151200_LBA_OUTER_S0.fits
19219,2025151_2023-09-11_12:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_125700_LBA_OUTER_S0.fits
19220,2025151_2023-09-11_06:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_064200_LBA_OUTER_S0.fits
19221,2025151_2023-09-11_09:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_092700_LBA_OUTER_S0.fits
19222,2025151_2023-09-11_10:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_104200_LBA_OUTER_S0.fits
19223,2025151_2023-09-11_08:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_085700_LBA_OUTER_S0.fits
19224,2025151_2023-09-11_09:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_091200_LBA_OUTER_S0.fits
19225,2025151_2023-09-11_15:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_152700_LBA_OUTER_S0.fits
19226,2025151_2023-09-11_13:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_132700_LBA_OUTER_S0.fits
19227,2025151_2023-09-11_11:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_115700_LBA_OUTER_S0.fits
19228,2025151_2023-09-11_06:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_062700_LBA_OUTER_S0.fits
19229,2025151_2023-09-11_09:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_094200_LBA_OUTER_S0.fits
19230,2025151_2023-09-11_16:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_161200_LBA_OUTER_S0.fits
19231,2025151_2023-09-11_10:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_101200_LBA_OUTER_S0.fits
19232,2025151_2023-09-11_15:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_154200_LBA_OUTER_S0.fits
19233,2025151_2023-09-11_13:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_134200_LBA_OUTER_S0.fits
19234,2025151_2023-09-11_07:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_075700_LBA_OUTER_S0.fits
19235,2025151_2023-09-11_10:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_102700_LBA_OUTER_S0.fits
19236,2025151_2023-09-11_16:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_162700_LBA_OUTER_S0.fits
19237,2025151_2023-09-11_06:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_061200_LBA_OUTER_S0.fits
19238,2025151_2023-09-11_08:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4824/2025151/dynamic_spectra/LOFAR_20230911_084200_LBA_OUTER_S0.fits
